11,"[0.74022544,0.55590364,0.75327847,0.13032832,0.82535125,0.48058306,0.58482847,0.62251803,0.77091868,0.86354285,0.64273836,0.65006890,0.24227672,0.80126028,0.62529314,0.99538100,0.75891936,0.31741991,0.00456794,0.94094579,0.87793182,0.43471749,0.18078443,0.99469151,0.63749639,0.19624101,0.96216295,0.57921497,0.70567570,0.61950775,0.59109299,0.27334510,0.12795420,0.56465084,0.48243519,0.21981919,0.54409371,0.20343554,0.92722090,0.97425709,0.73578402,0.02053945,0.71776923,0.63526962,0.62266631,0.82065724,0.16142541,0.67978792,0.03768569,0.06316126,0.45984324,0.28333587,0.24272596,0.55897537,0.25296417,0.47024175,0.43047120,0.82314258,0.30719515,0.03361798,0.59584697,0.77905669,0.00835669,0.74858113,0.30448377,0.05776123,0.18808855,0.01343880,0.49402087,0.07884833,0.70136536,0.47228304,0.33582489,0.97856225,0.62863015,0.87090587,0.67216515,0.29745729,0.29283728,0.05175564,0.36917455,0.37374149,0.31468628,0.19261710,0.62733359,0.80811702,0.80280752,0.44030292,0.63654293,0.59870488,0.17791885,0.88359355,0.50310030,0.09419229,0.36753638,0.49548959,0.06013942,0.54257361,0.76239180,0.30648451,0.50991905,0.43713894,0.41139503,0.14717805,0.16771650,0.88548473,0.52075336,0.14341867,0.96407491,0.12549932,0.80528623,0.84297093,0.90613118,0.36597343,0.64930830,0.89203326,0.45100763,0.70397080,0.17421155,0.60468176,0.42782333,0.73501749,0.76863446,0.36448044,0.14353612,0.15189181,0.90047194,0.20495470]"
12,"[0.26271494,0.45080249,0.46424029,0.95826016,0.03710749,0.73847186,0.21075390,0.54657779,0.52513904,0.15376818,0.02467305,0.69683719,0.99429348,0.28712976,0.33888440,0.70805794,0.08179843,0.39648370,0.58909980,0.21643239,0.02454841,0.82735493,0.26765684,0.90419877,0.50290265,0.68082050,0.56441305,0.06751235,0.16170363,0.52923902,0.02472760,0.08486603,0.62743864,0.38982944,0.69631295,0.20623100,0.64336894,0.05476297,0.20194002,0.36965552,0.25513925,0.77589161,0.91930928,0.88338319,0.00888151,0.81416674,0.65713667,0.56326685,0.92923928,0.57854657,0.47057884,0.92158547,0.62555527,0.79976582,0.40444657,0.83226891,0.56728539,0.33591886,0.70039829,0.84393342,0.99582423,0.89629516,0.10124887,0.36396280,0.81476429,0.27900358,0.23726274,0.27436924,0.01284009,0.22359299,0.77016978,0.29530781,0.44907500,0.47374704,0.17058323,0.16487571,0.45200448,0.79088787,0.49894482,0.58074225,0.97722495,0.56632375,0.78275514,0.80730254,0.63465647,0.90231232,0.80651009,0.30941174,0.99023124,0.55464329,0.62215463,0.78385726,0.31309528,0.33782189,0.42268691,0.05012455,0.43995299,0.13626494,0.34249493,0.98586287,0.04062484,0.24256386,0.61221838,0.86735663,0.64324725,0.56255553,0.44593772,0.45481822,0.26898396,0.92611963,0.48938548,0.41862376,0.99716933,0.46774717,0.38933163,0.01488590,0.81465072,0.21909629,0.05136420,0.61864859,0.95456645,0.65496374,0.49889616,0.49471938,0.39101355,0.49226141,0.85622321,0.67098651]"
13,"[0.94998909,0.18725083,0.46161907,0.47445816,0.69805015,0.46821893,0.76352574,0.21259974,0.68634578,0.85692801,0.02180272,0.47380620,0.26469307,0.76363689,0.34437814,0.32160209,0.88792484,0.67067898,0.47798053,0.11263600,0.01494732,0.82145641,0.13086715,0.12109739,0.67573967,0.29789330,0.08174957,0.39484385,0.73266473,0.15535065,0.20547420,0.64542619,0.78169013,0.12418406,0.11004593,0.15066977,0.39323263,0.00545001,0.87280564,0.51605189,0.07860642,0.52454313,0.97936036,0.24834332,0.17446195,0.66384643,0.08246919,0.07963752,0.54738368,0.93671432,0.95159922,0.76624893,0.98534422,0.03670742,0.65535501,0.60992046,0.26488320,0.76377836,0.25849674,0.64950929,0.14176970,0.99799192,0.66897742,0.61896551,0.80621534,0.26783341,0.74229057,0.44033971,0.90855764,0.67208238,0.88468112,0.57102589,0.42795290,0.44975463,0.92355983,0.18825190,0.95188780,0.29626494,0.61786603,0.50578987,0.17646786,0.65444739,0.76708239,0.78202871,0.60348411,0.73435026,0.85544665,0.53118532,0.82907762,0.91082618,0.30566903,0.03833277,0.19368241,0.39915561,0.04458080,0.82626993,0.95045299,0.06049792,0.21116669,0.60439832,0.60984733,0.48265198,0.99870286,0.07730828,0.60185041,0.58120977,0.82955209,0.00401304,0.66785847,0.75032665,0.82996317,0.37734585,0.31405917,0.26565739,0.03190532,0.01724855,0.05395496,0.70930897,0.31922843,0.58411063,0.34788798,0.60638373,0.25589201,0.39766071,0.39565163,0.06462805,0.68359256,0.48980690]"
14,"[0.75763931,0.49992887,0.94026759,0.84882423,0.52090561,0.40558573,0.97661062,0.40456252,0.85431615,0.77787498,0.96612589,0.91801269,0.21427662,0.83214165,0.33793053,0.51439738,0.16884377,0.93592516,0.71795286,0.32143597,0.05578524,0.91123089,0.44241520,0.27149182,0.18231701,0.48798504,0.52631680,0.71999822,0.11915283,0.16373262,0.99000155,0.94045354,0.00095046,0.21211615,0.81651347,0.42635980,0.90901078,0.90771264,0.98501992,0.58686934,0.16807811,0.99762920,0.00164124,0.66949871,0.41982436,0.24978653,0.62713138,0.94118955,0.20684594,0.23875026,0.25599781,0.30995177,0.01925975,0.33848718,0.92259680,0.27048379,0.87686652,0.13275753,0.53041724,0.92606787,0.99069492,0.67428648,0.16409238,0.92173068,0.42165855,0.36192514,0.21074837,0.73165297,0.13723770,0.11384732,0.51840884,0.37272400,0.15059798,0.11672287,0.03473455,0.24901018,0.08115083,0.41908036,0.93347674,0.10231951,0.03824366,0.75619552,0.07763050,0.13341474,0.04464462,0.48705882,0.75854965,0.94086565,0.42884969,0.95516550,0.67516271,0.79431454,0.95804616,0.94804671,0.88849925,0.88944870,0.10156385,0.91807632,0.34443512,0.25344490,0.16115654,0.14617546,0.73304380,0.90112090,0.89874910,0.90038934,0.56988704,0.98971040,0.23949593,0.86662631,0.80781486,0.01465981,0.25340907,0.50940588,0.81935665,0.83861540,0.17710158,0.09969738,0.37018017,0.24704569,0.37980221,0.91021846,0.83628533,0.82697925,0.50126473,0.66535611,0.58708579,0.00874335]"
15,"[0.37066748,0.58141485,0.31306682,0.45030353,0.56414984,0.08255769,0.45528069,0.60587767,0.72259954,0.75733309,0.00634227,0.08749210,0.50657146,0.44004720,0.54236570,0.58060837,0.33680289,0.41443239,0.54784612,0.59248974,0.07954757,0.83809622,0.77896087,0.20780956,0.16297406,0.83813577,0.63244930,0.59049446,0.53854017,0.42703842,0.31648612,0.41804897,0.33612429,0.68055841,0.93400230,0.09515784,0.24133230,0.97437510,0.87549500,0.77424310,0.67463144,0.24451749,0.23422689,0.47372182,0.34034713,0.14816099,0.16281980,0.41622787,0.92563275,0.74498840,0.58360280,0.76070338,0.86039976,0.23057893,0.47762361,0.85742483,0.76764229,0.60392662,0.43090487,0.93216860,0.59752371,0.18460850,0.19335085,0.56401733,0.14543118,0.45849701,0.90879953,0.47294838,0.55550506,0.01078475,0.61666142,0.33925996,0.09659205,0.10293333,0.19042443,0.69699488,0.13704108,0.67940578,0.26001315,0.59681504,0.01124643,0.55909155,0.15158030,0.23112686,0.06922208,0.84818195,0.05599051,0.21896357,0.05709833,0.68954664,0.28004010,0.81857927,0.24561669,0.56210182,0.98014979,0.31627307,0.99683048,0.93083178,0.02598862,0.26731992,0.24169401,0.11718801,0.89143011,0.56606055,0.81057704,0.04480293,0.51852375,0.85886988,0.00702987,0.16984867,0.58607554,0.51170729,0.25669469,0.84029650,0.60099887,0.46139763,0.69197556,0.16959818,0.02702201,0.79466329,0.39858891,0.82949278,0.76166037,0.35918308,0.54379058,0.73714043,0.30115676,0.44658694]"
16,"[0.90508294,0.81388147,0.28682885,0.84233291,0.85311667,0.46977709,0.80903605,0.90562710,0.00855943,0.19898285,0.89597674,0.03301682,0.71242160,0.97243375,0.56924779,0.58049322,0.13958377,0.29116307,0.52228893,0.59151001,0.43969096,0.49568047,0.71464304,0.77174037,0.46128601,0.74132511,0.55990338,0.80551908,0.36761989,0.34776868,0.66404075,0.66087023,0.59170101,0.61768863,0.88500754,0.12670056,0.24388757,0.13531668,0.70137623,0.51195227,0.55675420,0.07527695,0.93414583,0.94117470,0.11102237,0.69709691,0.20880320,0.46549690,0.30579239,0.90679027,0.36818690,0.06016146,0.22975864,0.25677964,0.05144193,0.45002984,0.27952162,0.04118099,0.40036307,0.94415266,0.68129208,0.98244784,0.42903378,0.33411572,0.14799620,0.43482405,0.27715596,0.13027163,0.60004771,0.40908276,0.31470886,0.32326729,0.52224914,0.41822488,0.45124070,0.16366130,0.13609405,0.70534084,0.28583306,0.42541583,0.71657790,0.23886584,0.83037485,0.27006482,0.76574429,0.48038633,0.25212570,0.71341071,0.45473481,0.01463720,0.82015527,0.18777416,0.53554184,0.19958159,0.86045082,0.45215083,0.06983845,0.95484500,0.08154455,0.32543112,0.46074680,0.16212203,0.67407331,0.23082651,0.30610246,0.24024729,0.18142098,0.29244235,0.98953827,0.19834047,0.66383637,0.96962776,0.87641702,0.24460292,0.30476338,0.53452101,0.79129965,0.84274059,0.29276943,0.57229004,0.61347003,0.01383211,0.95798376,0.63927484,0.62172169,0.05075447,0.38486919,0.53286439]"
17,"[0.96768743,0.24484240,0.37511302,0.97515974,0.38424150,0.69894936,0.02221565,0.54446379,0.96268767,0.41392737,0.57758767,0.71368072,0.41902056,0.70485262,0.13026745,0.84684436,0.08570920,0.91608305,0.18614686,0.95189015,0.43227548,0.68440018,0.39780988,0.85254370,0.86717989,0.68733417,0.87510733,0.41064817,0.61022876,0.47067857,0.92282840,0.99266585,0.94750985,0.02905340,0.35448352,0.81522932,0.97735035,0.65142266,0.88224817,0.18834963,0.42859592,0.61001590,0.90245726,0.89199452,0.09033399,0.75416936,0.72379612,0.60021214,0.84481406,0.14957644,0.68409645,0.47539511,0.31813469,0.61090312,0.18319216,0.79666120,0.81049230,0.76847506,0.40774891,0.02946959,0.08022306,0.46509125,0.99795464,0.96564107,0.21048247,0.58559449,0.56075322,0.94499372,0.64394209,0.66615674,0.21061953,0.17330621,0.58723258,0.16481924,0.87849896,0.29751852,0.00237013,0.13263659,0.97947994,0.06518814,0.98127019,0.16741605,0.11930520,0.55157968,0.23597886,0.63378774,0.48633044,0.35350933,0.04084250,0.91594883,0.32659599,0.93682375,0.40750133,0.33032873,0.32299358,0.27050243,0.29955483,0.65403735,0.46926567,0.44661502,0.09803668,0.98028385,0.16863248,0.59722740,0.20724230,0.10969856,0.00169208,0.09202507,0.84619343,0.56998855,0.17019969,0.01501275,0.16458819,0.84868364,0.32407775,0.64221144,0.25311357,0.43630473,0.23296493,0.04345623,0.81193029,0.21967820,0.24914679,0.32936885,0.79445910,0.79241274,0.75805281,0.96853427]"
18,"[0.55412776,0.11487998,0.05987271,0.70381379,0.36996953,0.58058806,0.75389327,0.34112484,0.50594309,0.38444104,0.68195856,0.68432769,0.81696328,0.79644222,0.86162936,0.84289855,0.01031360,0.12961780,0.68119649,0.91717435,0.55096109,0.03729053,0.39079887,0.43164036,0.34758819,0.67418318,0.61100594,0.01850626,0.34883399,0.67182657,0.94232800,0.24188183,0.89591818,0.36518285,0.81179688,0.90983256,0.89011542,0.05874690,0.65597330,0.86321460,0.97291216,0.97460325,0.06662732,0.91281975,0.48280730,0.65300599,0.66801774,0.83260493,0.68128757,0.00536432,0.64757476,0.90068733,0.33699106,0.56995499,0.61341022,0.42533951,0.64501671,0.89416251,0.22353036,0.01798846,0.81040020,0.56845200,0.53698527,0.09111203,0.20599102,0.26586273,0.96967552,0.33964405,0.92023111,0.67412338,0.01524722,0.52118930,0.90562935,0.58758691,0.27191360,0.08887588,0.88531710,0.74694547,0.58984302,0.60015562,0.72977242,0.41096791,0.32814125,0.87910134,0.91639088,0.30718874,0.73882810,0.08641529,0.76059748,0.37160242,0.39010768,0.73894067,0.41076624,0.35309324,0.59497407,0.49089125,0.85607310,0.66786898,0.57770055,0.46781496,0.52656086,0.18253317,0.04574677,0.01865793,0.99326018,0.05988650,0.97270525,0.45551155,0.10851654,0.77653327,0.60913720,0.29042377,0.29578709,0.94336085,0.84404718,0.18103724,0.75099123,0.36440044,0.78973895,0.43475467,0.32891617,0.55244553,0.57043299,0.38083218,0.94928318,0.48626746,0.57737849,0.78336851]"
19,"[0.04923024,0.01890476,0.35854781,0.27877792,0.95290029,0.96814651,0.48933481,0.39496316,0.98254907,0.25446166,0.34333654,0.22865265,0.97559711,0.56543913,0.16559375,0.89536517,0.30633207,0.63447233,0.51357267,0.42996255,0.73715029,0.47597739,0.56239169,0.32298817,0.69458958,0.08469626,0.82363593,0.23440116,0.58749340,0.18246647,0.67335672,0.52942882,0.19729680,0.77499635,0.24281031,0.76937018,0.95190234,0.99764811,0.01630505,0.00956423,0.06944972,0.04215397,0.49766452,0.60618006,0.38271233,0.99184853,0.28227130,0.57805739,0.52141724,0.36546342,0.54649966,0.29748989,0.66188933,0.45162729,0.88638095,0.21529612,0.76774065,0.33817264,0.71900382,0.66828600,0.15455246,0.73192996,0.51529747,0.56452671,0.58343047,0.94197728,0.22075420,0.17365349,0.14179900,0.63113281,0.02609497,0.00864303,0.26310370,0.60643924,0.83509089,0.81068700,0.37612513,0.54171788,0.43708205,0.74341312,0.37788445,0.89145613,0.32141767,0.05856696,0.53454335,0.09693404,0.41992121,0.11450979,0.19920505,0.02283998,0.25724014,0.84473254,0.02719801,0.70055372,0.22998154,0.42727734,0.20227269,0.44508200,0.21445118,0.16635252,0.16399963,0.18030368,0.18986690,0.25931563,0.30146860,0.79913212,0.40531118,0.78802251,0.77987004,0.06214034,0.64019673,0.16161297,0.52707539,0.07357405,0.37106293,0.03295126,0.48457755,0.37095750,0.58625262,0.35399227,0.69216391,0.41116673,0.07945173,0.23400319,0.96593215,0.48122862,0.04575433,0.62918380]"
20,"[0.57116008,0.79191328,0.96556577,0.10736377,0.73849558,0.76458954,0.77323158,0.03633428,0.64277252,0.47786241,0.28854841,0.66467255,0.20638943,0.64347047,0.38688260,0.76476605,0.65622117,0.97763784,0.03620381,0.57074616,0.66767920,0.08759941,0.20210820,0.40131226,0.42415124,0.68139038,0.52612192,0.55331893,0.25387165,0.48385220,0.91112854,0.11340023,0.55848124,0.77293141,0.93928293,0.10328156,0.28358424,0.47345015,0.73276477,0.03423237,0.83336349,0.23867366,0.02669517,0.80656421,0.86870355,0.50889927,0.67051124,0.19758563,0.27115867,0.64222060,0.67517087,0.15974742,0.53070392,0.11695554,0.47094682,0.16310973,0.57427545,0.65372619,0.88772838,0.85365953,0.33488715,0.38064049,0.00982329,0.58098237,0.37289465,0.33845941,0.44582218,0.18431675,0.94890530,0.72213588,0.75846915,0.40124067,0.87910208,0.16764949,0.83232104,0.03870946,0.68217894,0.06906053,0.83382558,0.49004575,0.46768259,0.50388540,0.07463056,0.74230876,0.82990717,0.03201438,0.43332563,0.85747587,0.53886525,0.06498617,0.61830410,0.87217475,0.35602595,0.26715349,0.38055272,0.93903296,0.71196337,0.65124530,0.75452587,0.03810911,0.51155826,0.24432203,0.27855340,0.11191588,0.35058855,0.37728272,0.18384592,0.05254847,0.56144674,0.23195699,0.42954161,0.70069928,0.34291889,0.01808876,0.17783517,0.70853810,0.82549264,0.29643845,0.45954718,0.03382164,0.68754682,0.57527420,0.42893274,0.76381889,0.14445838,0.15428066,0.73526203,0.10815568]"
21,"[0.44661409,0.89243527,0.07675102,0.02565532,0.74779019,0.50625834,0.90749801,0.78659909,0.95424758,0.78656762,0.82527608,0.50745402,0.57651355,0.41033813,0.90038287,0.36806447,0.87194886,0.94657842,0.68888618,0.51879235,0.55080573,0.98413036,0.84160523,0.38046947,0.44545464,0.06375775,0.93593150,0.29195645,0.55910894,0.93966067,0.87869262,0.59065499,0.24189930,0.99642417,0.03453228,0.54608953,0.79041056,0.06896295,0.18087784,0.53146538,0.90874710,0.09259202,0.14513950,0.70658524,0.93854123,0.36808184,0.06878012,0.41169801,0.42978576,0.60761994,0.31615703,0.14164867,0.43808613,0.89763231,0.93145294,0.61899877,0.19427197,0.62320371,0.38702160,0.53147897,0.68575864,0.42101967,0.52917434,0.97578743,0.86822170,0.94497171,0.97062603,0.71841522,0.22467256,0.13216957,0.91876766,0.87301424,0.65958086,0.48485594,0.99230896,0.56882151,0.97915863,0.87954051,0.24760397,0.11955184,0.06612926,0.75501444,0.27380579,0.82461052,0.80873988,0.65034411,0.03081258,0.47626623,0.54002297,0.47595347,0.76790892,0.32701687,0.26667653,0.14536815,0.73602215,0.97792045,0.97434361,0.00887489,0.55496342,0.34537298,0.41433493,0.59521177,0.12667615,0.03542225,0.12801328,0.27315177,0.97973601,0.91827624,0.28635708,0.35513620,0.76683320,0.19661797,0.80423691,0.12039294,0.26204061,0.70012573,0.59775704,0.52920898,0.14820675,0.34247772,0.96568042,0.35270102,0.88417900,0.56993663,0.99095530,0.52012864,0.49591508,0.36413577]"
22,"[0.30910649,0.27973152,0.99814574,0.22281730,0.35498587,0.27375253,0.14676577,0.80634564,0.29120058,0.28350854,0.85232905,0.83148668,0.71102619,0.95862916,0.07817999,0.14430825,0.89932169,0.17312648,0.99773600,0.80647488,0.45681799,0.48762957,0.96389479,0.50391676,0.97986924,0.74777716,0.07479303,0.34146856,0.48683571,0.22285686,0.20077630,0.17511891,0.18399280,0.73895522,0.08432720,0.49866113,0.09387189,0.22054704,0.25596830,0.38398057,0.65713135,0.63686636,0.55514160,0.84149768,0.19663287,0.96346508,0.16008204,0.96431795,0.08470989,0.34674949,0.04687423,0.64463027,0.17383825,0.32204400,0.66452071,0.63020014,0.98290016,0.86707815,0.43701378,0.42796808,0.94809573,0.44400980,0.80814457,0.11725006,0.39698058,0.39512531,0.61794161,0.97292648,0.24667801,0.39344278,0.19978742,0.49098700,0.77449454,0.62682258,0.45830826,0.16933345,0.12796161,0.20614060,0.35044785,0.24976854,0.42289402,0.42062902,0.22710290,0.68391988,0.17154845,0.13544224,0.63935801,0.61922624,0.36700241,0.44179443,0.78326199,0.27009670,0.49295256,0.69372786,0.86884578,0.05283758,0.79179180,0.87611799,0.37477812,0.46864902,0.68919506,0.94516236,0.32914193,0.98627228,0.62313764,0.17827823,0.01977491,0.21640678,0.17987086,0.33995190,0.30426885,0.38897774,0.73572623,0.78259946,0.42722873,0.60106598,0.92310897,0.58762868,0.21782782,0.20072697,0.06780413,0.50481691,0.93278399,0.88087872,0.32488752,0.13303110,0.25028015,0.64725973]"
23,"[0.04238404,0.66032465,0.63325013,0.87992714,0.27336892,0.47315534,0.96414134,0.73863488,0.36545646,0.82376372,0.99309617,0.12105678,0.32719638,0.67764323,0.92741077,0.35030380,0.77093182,0.99803372,0.68195260,0.85350005,0.98894129,0.62829830,0.24752355,0.61452495,0.05631838,0.83957937,0.10967507,0.60262663,0.29635349,0.16519826,0.21803484,0.00982564,0.88594263,0.26071975,0.72936777,0.41856183,0.36372318,0.69286411,0.67913539,0.30227203,0.48054926,0.50032317,0.71672895,0.89659881,0.23654971,0.54081756,0.92979430,0.66551953,0.44811799,0.87534572,0.47641070,0.39951867,0.98714635,0.20497317,0.40569914,0.47350227,0.97831818,0.91110117,0.79197889,0.11686541,0.24989551,0.50017466,0.14743339,0.18981643,0.85014008,0.48338921,0.36331534,0.63668326,0.10983760,0.07397794,0.81261182,0.17806728,0.00183000,0.99492518,0.11598095,0.44317633,0.12081857,0.04822834,0.39853114,0.16946195,0.16749467,0.84944627,0.70294532,0.69188562,0.32018292,0.56770546,0.18222941,0.23854680,0.07812517,0.18779924,0.79042487,0.08677736,0.25197462,0.47000846,0.47983310,0.36577473,0.62649348,0.35586025,0.77442108,0.13814326,0.83100638,0.51014077,0.81241179,0.29296005,0.79328222,0.51001017,0.40660798,0.64315670,0.18397326,0.11376656,0.77928510,0.22740209,0.10274681,0.57915650,0.97867417,0.96581952,0.17079169,0.57648983,0.04999110,0.02830828,0.93940845,0.73138634,0.84825076,0.09814526,0.59831893,0.74575132,0.93556675,0.78570584]"
24,"[0.26909404,0.63240839,0.26909065,0.37892725,0.45290419,0.26551501,0.44358129,0.44541029,0.44033447,0.55631442,0.99948976,0.12030732,0.16853466,0.56706480,0.73652575,0.90401942,0.75346469,0.45640901,0.14829362,0.46847554,0.03618000,0.21840842,0.45695422,0.53507838,0.72287662,0.51330049,0.60007684,0.85205046,0.32205792,0.80189002,0.16766375,0.79415623,0.15001548,0.92443556,0.06257783,0.89358320,0.40372297,0.21613377,0.50909282,0.30237404,0.81238322,0.21899020,0.86214590,0.04611816,0.15988372,0.93916781,0.16656890,0.26931471,0.84847021,0.82714338,0.79296191,0.96375260,0.54024143,0.59023153,0.61853882,0.55794627,0.28933161,0.13758137,0.23572563,0.83404356,0.57979388,0.51535964,0.30106447,0.57015752,0.20256490,0.47165455,0.85058080,0.30348399,0.56899800,0.01257829,0.45798758,0.89832105,0.45463447,0.45412323,0.57442955,0.74296322,0.31002702,0.04655177,0.95057019,0.70403387,0.16044188,0.30873451,0.77720905,0.81338806,0.03179548,0.48874869,0.02382607,0.74670169,0.26000118,0.86007703,0.71212649,0.03418341,0.83607243,0.00373518,0.79789042,0.94790490,0.87233946,0.93491629,0.82849849,0.23222046,0.44835323,0.95744505,0.25981810,0.07220031,0.29118952,0.15333441,0.19945157,0.35933429,0.29850110,0.46506901,0.73438272,0.58285193,0.40999431,0.20295522,0.16670682,0.70694725,0.29717778,0.91571560,0.47366086,0.76299148,0.90057185,0.13629648,0.97033904,0.55013192,0.06549056,0.36655403,0.93671055,0.13927445]"
25,"[0.61092800,0.46150780,0.76499079,0.33398779,0.34656509,0.80455167,0.70287172,0.15750520,0.61162743,0.18605598,0.92901820,0.23904421,0.28559498,0.23616416,0.94019704,0.10063792,0.40937143,0.18657948,0.99996654,0.03176102,0.52050871,0.54433378,0.29103448,0.55103466,0.41111068,0.12323617,0.15741858,0.99349001,0.99722420,0.79511361,0.74301751,0.61535597,0.55027126,0.37876875,0.61098821,0.05934045,0.01678450,0.27660160,0.34880091,0.63998943,0.79332284,0.99277341,0.35210670,0.65060680,0.11567481,0.85005653,0.43290745,0.84290077,0.04585499,0.21256080,0.91950705,0.21668383,0.13239843,0.60605829,0.36904877,0.26961961,0.40591509,0.37625313,0.92638405,0.99187361,0.35842665,0.29513620,0.43440965,0.04533665,0.50684345,0.27183324,0.60582004,0.95238412,0.75693479,0.45980551,0.61730971,0.22893614,0.41499112,0.34400832,0.58305153,0.86864551,0.10480867,0.04500471,0.14564163,0.55501207,0.74159055,0.74155609,0.77331611,0.29382382,0.83815660,0.12919007,0.68022373,0.09133341,0.21456858,0.37198617,0.36547518,0.36269838,0.15781099,0.90082750,0.51618247,0.06645273,0.44522048,0.05620770,0.11554714,0.13233064,0.40893124,0.75773115,0.39771958,0.19104142,0.18381383,0.53591953,0.18652533,0.30219914,0.15225467,0.58516112,0.42806089,0.47391488,0.68647468,0.60598073,0.82266356,0.95506099,0.56111828,0.93016604,0.19978465,0.60569874,0.98195088,0.90833393,0.90020654,0.25863219,0.55376738,0.98817603,0.03351168,0.54035413]"
26,"[0.81218637,0.41800540,0.37038852,0.12732231,0.58712683,0.20443554,0.43337068,0.84836079,0.19236811,0.77541864,0.64406314,0.74887081,0.79387452,0.93951516,0.49452622,0.23611578,0.97767087,0.75098598,0.04480879,0.88296439,0.01215346,0.69237619,0.78370861,0.99827619,0.37026136,0.73573554,0.09843292,0.25624291,0.15706941,0.67325088,0.73970261,0.18492210,0.24112880,0.35667494,0.48900458,0.89793482,0.65566497,0.05338355,0.24442397,0.42823680,0.96415532,0.15067966,0.45287780,0.60513147,0.19029159,0.61835148,0.09226535,0.77873903,0.38471876,0.20738132,0.16244131,0.72355859,0.65372363,0.85350728,0.45920503,0.44115490,0.34948783,0.24969337,0.50832456,0.06209095,0.05026598,0.08377666,0.62412978,0.43631515,0.85431955,0.22470708,0.35202839,0.93915422,0.14358876,0.57695843,0.42531823,0.61768534,0.39310297,0.03716512,0.78603493,0.57990846,0.51942261,0.01394784,0.25006261,0.22773248,0.97871746,0.02352525,0.90648864,0.91864110,0.61101629,0.39472390,0.39299909,0.76325944,0.49899398,0.59742590,0.85366780,0.01073621,0.68398609,0.42368770,0.60860880,0.84973660,0.20641054,0.69541412,0.59334794,0.24901192,0.30239447,0.54681744,0.97505323,0.93920756,0.08988621,0.54276301,0.14789348,0.33818407,0.95653455,0.04879890,0.82753693,0.21225470,0.41963502,0.58207533,0.30563292,0.95935555,0.81286183,0.27206586,0.71321976,0.06270659,0.31239897,0.82072253,0.88281248,0.93307746,0.01685311,0.64098190,0.07729605,0.93161460]"
27,"[0.15632068,0.50834807,0.44750129,0.59108905,0.16804648,0.59336371,0.21104804,0.60415002,0.64131413,0.42734806,0.00725552,0.52667713,0.54062397,0.79068558,0.01841706,0.99713352,0.02065777,0.92714541,0.84578551,0.45680081,0.85152371,0.24452179,0.00778024,0.50677322,0.10419811,0.95786492,0.96860012,0.65258521,0.07627191,0.68487971,0.53461531,0.74102485,0.43643796,0.02978491,0.27879583,0.58118930,0.12800573,0.10305796,0.04226452,0.13214974,0.67491175,0.82280423,0.16098730,0.11752084,0.16631875,0.99385468,0.20610838,0.62574240,0.20781673,0.51344864,0.47280319,0.28566402,0.55772888,0.27094764,0.33365323,0.64605120,0.46677274,0.34958422,0.28266068,0.29951279,0.94049369,0.01778874,0.94940234,0.10572202,0.61406909,0.06156939,0.65265744,0.82070292,0.41406563,0.62511267,0.22926169,0.87057482,0.29792188,0.30517640,0.83185253,0.37247550,0.16316008,0.18157614,0.17870866,0.19936543,0.12650984,0.97229435,0.42909416,0.28061686,0.52513766,0.53291689,0.03968911,0.14388623,0.10175014,0.07034926,0.72293348,0.79920439,0.48408310,0.01869741,0.75972126,0.19615822,0.22594213,0.50473696,0.08592525,0.21392998,0.31698695,0.35925047,0.49139920,0.16630995,0.98911318,0.15009948,0.26761933,0.43393707,0.42779075,0.63389813,0.25963952,0.46745525,0.98090289,0.45370508,0.73936810,0.29709597,0.56804261,0.90169485,0.54774505,0.01451679,0.36410000,0.64675968,0.94627147,0.88676416,0.90455190,0.85395324,0.95967426,0.57374235]"
28,"[0.63531074,0.28796718,0.10866909,0.52273372,0.14784539,0.37710608,0.24767990,0.54560078,0.85077619,0.68262772,0.05510222,0.21826130,0.39983645,0.57854411,0.77790854,0.90441738,0.87671074,0.30580389,0.58641976,0.11155641,0.64447231,0.68416042,0.82804564,0.92979478,0.00014305,0.72307552,0.52227891,0.00636101,0.02505743,0.78477768,0.98093491,0.20687604,0.71161199,0.79753625,0.01146523,0.32845118,0.68770065,0.17909885,0.34540780,0.33451999,0.48461847,0.75223679,0.18617287,0.61396262,0.24785974,0.50749827,0.97495251,0.95585441,0.40955848,0.14892558,0.44602055,0.01406217,0.91575601,0.46350006,0.47801585,0.84211485,0.48887353,0.43514400,0.32190716,0.22645806,0.08041030,0.04008356,0.61382491,0.24913465,0.53710083,0.64576892,0.16850164,0.31634604,0.69345112,0.94113002,0.48672980,0.33750499,0.02013171,0.07523293,0.29349323,0.69332868,0.27187179,0.04977933,0.95419572,0.83090545,0.13670834,0.72312710,0.83468251,0.47915382,0.16331323,0.99135788,0.92115166,0.92129370,0.64436823,0.16664614,0.17300615,0.19806258,0.98283926,0.96377316,0.17064820,0.88225919,0.67979444,0.69125867,0.01970884,0.70740849,0.88650634,0.23191315,0.56643213,0.05104960,0.80328540,0.98945726,0.60341888,0.85127762,0.35877488,0.33372640,0.28957980,0.69913729,0.84806187,0.29408142,0.30814259,0.22389761,0.68739667,0.16541152,0.00752537,0.49639790,0.93154090,0.25344706,0.47990412,0.56031341,0.60039597,0.21421988,0.46335353,0.00045336]"
